AC,priority,label-val,between_connectivity,cluster
A0A066T8W8,False,0,0,0.0
D4GER5,False,0,0,0.0
L2VQQ6,False,0,0,0.0
J2X3Y0,False,0,0,0.0
A0A120LNN1,False,0,0,0.0
W0MVH1,False,0,0,0.0
D8MPI7,False,0,0,0.0
W6VPQ1,False,0,0,0.0
A0A0R3B6Y4,False,0,0,0.0
W0MWK7,False,0,0,0.0
A0A077NGT8,False,0,0,0.0
A0A060V7U2,False,0,0,0.0
A0A0H0DBH8,False,0,0,0.0
A0A0J5FUK7,False,0,0,0.0
W5IU08,False,0,0,0.0
W3YJI5,False,0,0,0.0
P0C0R6,False,0,0,0.0
D8A5L2,False,0,0,0.0
A0A0C2A587,False,0,0,0.0
V1H9E1,False,0,0,0.0
G9Z0X8,False,0,0,0.0
A0A0R2ZBF8,False,0,0,0.0
A0A0A3YPZ6,False,0,0,0.0
A0A0F3XKJ6,False,0,0,0.0
A0A0K3EGB6,False,0,0,0.0
A0A0N8SV40,False,0,0,0.0
L0M3G6,False,0,0,0.0
A0A028E7I2,False,0,0,0.0
A0A063XQM1,False,0,0,0.0
A0A0F3LXD7,False,0,0,0.0
W7NNQ9,False,0,0,0.0
A0A0Q0BBK1,False,0,0,0.0
A0A140SM50,False,0,0,0.0
W1WXP4,False,0,0,0.0
A0A147H1W6,False,0,0,0.0
J1YWG2,False,0,0,0.0
A0A0N0EWA9,False,0,0,0.0
A0A0G3QD89,False,0,0,0.0
D4F3Y0,False,0,0,0.0
A0A064DQ14,False,0,0,0.0
A0A0F5B894,False,0,0,0.0
F3WK55,False,0,0,0.0
A0A144KT05,False,0,0,0.0
A0A0P9KV77,False,0,0,0.0
A0A0G4QFT7,False,0,0,0.0
YP_311196,False,0,0,0.0
A0A0K4J0D3,False,0,0,0.0
A0A0H5AFW3,False,0,0,0.0
A0A0J6D8F1,False,0,0,0.0
A0A0B5IJP8,False,0,0,0.0
A0A024KYN2,False,0,0,0.0
C8SZL2,False,0,0,0.0
A0A0J1NDE4,False,0,0,0.0
J1IL06,False,0,0,0.0
S3NJZ2,False,0,0,0.0
A0A062YA94,False,0,0,0.0
A0A0T7NPD8,False,0,0,0.0
ZP_02901868,False,0,0,0.0
A0A0K0HBZ3,False,0,0,0.0
A0A0J8FW34,False,0,0,0.0
A0A0J6AJ04,False,0,0,0.0
A8GDR6,False,0,0,0.0
ZP_04635128,False,0,0,1.0
H6Q5F2,False,0,0,0.0
A0A0C5VJB2,False,0,0,0.0
V3TMQ5,False,0,0,0.0
A0A024HLW8,False,0,0,0.0
A0A0G3SH82,False,0,0,0.0
W6J4X2,False,0,0,0.0
A0A0U4KAY1,False,0,0,0.0
A0A064TG34,False,0,0,0.0
A0A034SY69,False,0,0,0.0
A0A0W0PSJ7,False,0,0,0.0
A0A0H3I3Z0,False,0,0,0.0
V1H410,False,0,0,0.0
A0A0P9M5E0,False,0,0,0.0
A4WAM3,False,0,0,0.0
A0A0K9TC80,False,0,0,0.0
W1WWS7,False,0,0,0.0
G5MKX7,False,0,0,0.0
A0A0F4U2E7,False,0,0,0.0
A0A023Z033,False,0,0,0.0
F4V433,False,0,0,0.0
A0A0P9SMB4,False,0,0,0.0
E0WRE4,False,0,0,0.0
A0A0H3R7A0,False,0,0,0.0
F4SGI5,False,0,0,0.0
A0A0E1C7P0,False,0,0,0.0
G9Y2P3,False,0,0,0.0
A0A0A1I124,False,0,0,0.0
A0A0Q0BFH7,False,0,0,0.0
A0A127KWU9,False,0,0,0.0
A0A085GCF2,False,0,0,0.0
A0A0J1K3A2,False,0,0,0.0
E9XKY7,False,0,0,0.0
A0A0N0GC36,False,0,0,0.0
K8WPA4,False,0,0,0.0
Q6D2F0,False,0,0,0.0
I4KW71,False,0,0,0.0
A0A0T9Q8A7,False,0,0,0.0
A0A081Y5U1,False,0,0,0.0
G9W794,False,0,0,0.0
W2DGE5,False,0,0,0.0
A0A0N0W4B4,False,0,0,0.0
A0A070CSE5,False,0,0,0.0
A0A031J2E9,False,0,0,0.0
A0A0F6MFP9,False,0,0,0.0
YP_002115369,False,0,0,0.0
BAE78115.1,False,0,0,0.0
AEX49909.1,False,0,0,0.0
WP_001300761.1,False,0,0,0.0
WP_087879616.1,False,0,0,0.0
WP_065804663.1,False,0,0,0.0
WP_042021679.1,False,0,0,0.0
ANJ15621.1,False,0,0,0.0
APM84488.1,False,0,0,0.0
APM87143.1,False,0,0,0.0
AQK48217.1,False,0,0,0.0
AQQ11622.1,False,0,0,0.0
AQY61516.1,False,0,0,0.0
WP_094315354.1,False,0,0,0.0
ATP60693.1,False,0,0,0.0
ATQ63392.1,False,0,0,0.0
AUE22029.1,False,0,0,0.0
AUR80098.1,False,0,0,0.0
ASK38392.2,False,0,0,0.0
AVM85875.1,False,0,0,0.0
AAQ63644,False,0,0,0.0
CAA26367,False,0,0,0.0
CAA23899.1,False,0,0,0.0
CAA30695,False,0,0,0.0
AAA26615,False,0,0,0.0
YP_001429534,False,0,0,0.0
AAA92251,False,0,0,0.0
AAA73865.1,False,0,0,0.0
AAC14737.2,False,0,0,0.0
CAA08841.1,False,0,0,0.0
ACQ42045,False,0,0,0.0
EDL73619,False,0,0,0.0
AAD02068.1,False,0,0,0.0
AAF61918.1,False,0,0,0.0
CAI47810,False,0,0,0.0
AAB51421,False,0,0,0.0
AAA23215,False,0,0,0.0
CAA42594,False,0,0,1.0
ADV91378.1,False,0,0,0.0
AAB36568,False,0,0,1.0
BAB43543.1,False,0,0,0.0
YP_006965431.1,False,0,0,0.0
AAM77075.1,False,0,0,0.0
CAA78046.1,False,0,0,1.0
AAD22144.1,False,0,0,0.0
CAA63498.1,False,0,0,0.0
AAA26613.1,False,0,0,0.0
AAA25655.1,False,0,0,0.0
CAC84275.1,False,0,0,0.0
AAL08441.1,False,0,0,0.0
NP_052167.1,False,0,0,0.0
AAA16529.1,False,0,0,0.0
AAA23018.1,False,0,0,0.0
AAB23649.1,False,0,0,0.0
BAC11901.1,False,0,0,0.0
AAF27726.1,False,0,0,0.0
AAO15535.1,False,0,0,0.0
CAL30186.1,False,0,0,0.0
CAA37806.1,False,0,0,0.0
CAA11473.1,False,0,0,0.0
AAB53259.1,False,0,0,0.0
BAE06005.1,False,0,0,0.0
APB03217.1,False,0,0,0.0
CAD31707.1,False,0,0,0.0
AJF82049.1,False,0,0,0.0
YP_208330.1,False,0,0,0.0
1XAT,False,0,0,0.0
YP_001338812,False,0,0,0.0
D3EK33,False,0,0,0.0
A0A0A0CTA2,False,0,0,0.0
G8LN29,False,0,0,0.0
R8VJS1,False,0,0,0.0
A0A0M0F6V0,False,0,0,0.0
CAD57199,False,0,0,0.0
B3ZJ81,False,0,0,0.0
J7SJM4,False,0,0,0.0
A0A0D7KT93,False,0,0,0.0
W7P231,False,0,0,0.0
A0A127STF0,False,0,0,0.0
W7YUM7,False,0,0,0.0
A0A0K9MCD6,False,0,0,0.0
CAO82974.1,False,0,0,0.0
AAS89471,False,0,0,0.0
A0A145YT69,False,0,0,0.0
A0A127SX86,False,0,0,0.0
A0A127SU42,False,0,0,0.0
A0A127SLI0,False,0,0,0.0
A0A0E1MF48,False,0,0,0.0
A0A127SYH1,False,0,0,0.0
A0A086DZW8,False,0,0,0.0
A0A137RNB2,False,0,0,0.0
YP_001310303,False,0,0,0.0
H3SCS0,False,0,0,0.0
B1IES5,False,0,0,0.0
A0A0P9HW96,False,0,0,0.0
V6MKN9,False,0,0,0.0
A0A0F5RXM7,False,0,0,0.0
A0A127SNS5,False,0,0,0.0
A0A0U0X2N5,False,0,0,0.0
G7MDG1,False,0,0,0.0
R9BUQ4,False,0,0,0.0
E7NXF8,False,0,0,0.0
C3AWY0,False,0,0,0.0
G3ESW2,False,0,0,0.0
A0A127SM14,False,0,0,0.0
A0A0U1LFF8,False,0,0,0.0
A0A127SKG2,False,0,0,0.0
A0A154X4H1,False,0,0,0.0
A0A0A2N3N0,False,0,0,0.0
A0A068NDJ0,False,0,0,0.0
M5REJ6,False,0,0,0.0
A0A0M3ELZ8,False,0,0,0.0
A0A127SJH0,False,0,0,0.0
A0A0B5NJK6,False,0,0,0.0
G2S781,False,0,0,0.0
P58777,False,0,0,0.0
A0A0F4VWV4,False,0,0,0.0
A0A0R5RPN8,False,0,0,0.0
A0A0V8SJC6,False,0,0,0.0
CAW29378,False,0,0,0.0
A0A0M8Y1A5,False,0,0,0.0
A0A0J7FUI5,False,0,0,0.0
C2VBS1,False,0,0,0.0
ZP_02433069,False,0,0,0.0
A0A127T4G4,False,0,0,0.0
A0A0M9DM58,False,0,0,0.0
A0A127SU17,False,0,0,0.0
A0A127SE08,False,0,0,0.0
R6CGS2,False,0,0,0.0
W4B1E4,False,0,0,0.0
CAA67774,False,0,0,0.0
A0A127SL66,False,0,0,0.0
Q6HIX0,False,0,0,0.0
V3E3G7,False,0,0,0.0
E6L364,False,0,0,0.0
A0A157H282,False,0,0,0.0
C3F1K4,False,0,0,0.0
A0A132THZ2,False,0,0,0.0
V4IQG0,False,0,0,0.0
J3A3M6,False,0,0,0.0
W1SMW5,False,0,0,0.0
W7YVE3,False,0,0,0.0
A0A0R1IRK2,False,0,0,0.0
A0A127SPT4,False,0,0,0.0
A0A0K6JSJ1,False,0,0,0.0
J8INA8,False,0,0,0.0
A0A0D1KLC3,False,0,0,0.0
A0A127SLR9,False,0,0,0.0
A0A066P3G6,False,0,0,0.0
J8BF81,False,0,0,0.0
C2QBY2,False,0,0,0.0
A0A127SN39,False,0,0,0.0
A0A0V9E3Y0,False,0,0,0.0
A0A094K6B6,False,0,0,0.0
A0A127SNS6,False,0,0,0.0
W8A5M6,False,0,0,0.0
A0A0M1NUC3,False,0,0,0.0
T0PHK9,False,0,0,0.0
A0A127D3M3,False,0,0,0.0
A0A127SQD1,False,0,0,0.0
A0A0M2VQ08,False,0,0,0.0
A0A0D8IZ87,False,0,0,0.0
R8VUZ0,False,0,0,0.0
X8DL26,False,0,0,0.0
ZP_02031678,False,0,0,0.0
A0A158RKM7,False,0,0,0.0
A0A127SQ59,False,0,0,0.0
A0A0E0WYW6,False,0,0,0.0
A0A157WTZ6,False,0,0,0.0
A0A127SNT6,False,0,0,0.0
A0A061NCH9,False,0,0,0.0
A9VF66,False,0,0,0.0
A0A0H0SNJ8,False,0,0,0.0
A0A127SUG6,False,0,0,0.0
A0A098FZT5,False,0,0,0.0
A0A068QV88,False,0,0,0.0
A0A0G3QEC2,False,0,0,0.0
F0PPC1,False,0,0,0.0
CAB75601.1,False,0,0,0.0
V3PWC5,False,0,0,0.0
W1U394,False,0,0,0.0
A0A127SLW9,False,0,0,0.0
B4AF44,False,0,0,0.0
A0A127SKM5,False,0,0,0.0
K6TVX6,False,0,0,0.0
A0A0G4QAM5,False,0,0,0.0
A0A127SMN6,False,0,0,0.0
A0A0Q9HT28,False,0,0,0.0
I4EN33,False,0,0,0.0
ACA48664,False,0,0,0.0
YP_002085096,False,0,0,0.0
A0A0U0YPQ3,False,0,0,0.0
ABF20240,False,0,0,0.0
A0A150E3V1,False,0,0,0.0
ZP_01364091,False,0,0,0.0
A0A0J1HNW1,False,0,0,0.0
A0A150DX69,False,0,0,0.0
A0A0F5AIJ1,False,0,0,0.0
A0A127T7C8,False,0,0,0.0
A0A0G4Q1G0,False,0,0,0.0
B7JNM8,False,0,0,0.0
A0A127SGS2,False,0,0,0.0
C0Z8X5,False,0,0,0.0
A0A0E3K232,False,0,0,0.0
ZP_04417104,False,0,0,0.0
A0A127SAU1,False,0,0,0.0
J9AHF0,False,0,0,0.0
Q7N4A3,False,0,0,0.0
A0A0G4K5L0,False,0,0,0.0
A0A127SQ83,False,0,0,0.0
A0A127SRP8,False,0,0,0.0
T2HJ32,False,0,0,0.0
A0A127SFS3,False,0,0,0.0
CAI29522,False,0,0,0.0
A0A0E1L2H1,False,0,0,0.0
D9STX1,False,0,0,0.0
A0A0M4FMY7,False,0,0,0.0
A0A0A2Y8A5,False,0,0,0.0
A0A0J1ESC6,False,0,0,0.0
A0A127STE9,False,0,0,0.0
A0A0M0MEB7,False,0,0,0.0
R6D652,False,0,0,0.0
A0A0A3AE14,False,0,0,0.0
A0A127T0Y0,False,0,0,0.0
A0A127SNG7,False,0,0,0.0
B2TLN1,False,0,0,0.0
A0A127STI7,False,0,0,0.0
A0A127SJD2,False,0,0,0.0
A0A127SPH1,False,0,0,0.0
A0A0F0ZWR2,False,0,0,0.0
A0A0M1NE95,False,0,0,0.0
A0A0E0W066,False,0,0,0.0
A0A127STN1,False,0,0,0.0
A0A0Q6HBB1,False,0,0,0.0
A0A0J1MZC3,False,0,0,0.0
Q65GV9,False,0,0,0.0
A0A0B5SI36,False,0,0,0.0
A0A0T6HBP7,False,0,0,0.0
A0A150EDU3,False,0,0,0.0
A0A0H3MZI5,False,0,0,0.0
A0A0A3IEC4,False,0,0,0.0
A0A0H4LBP8,False,0,0,0.0
A0A0J6NMP9,False,0,0,0.0
JQ1201,False,0,0,0.0
A0A0Q9V2L7,False,0,0,0.0
A0A080UE39,False,0,0,0.0
A0A127SKI4,False,0,0,0.0
A0A0U0ZFH5,False,0,0,0.0
A0A0J6EFI6,False,0,0,0.0
A0A0X4EV50,False,0,0,0.0
J8G1T0,False,0,0,0.0
A0A0S4XQC3,False,0,0,1.0
NP_631702,False,0,0,1.0
A0A127T1F6,False,0,0,0.0
A0A127SAS2,False,0,0,0.0
A0A0B7GUY4,False,0,0,0.0
A0A154ASU4,False,0,0,0.0
A0A0K0I3N5,False,0,0,0.0
A0A127SMZ7,False,0,0,0.0
A0A0U1A5U2,False,0,0,0.0
K1VRF3,False,0,0,0.0
A0A0M0W260,False,0,0,0.0
A0A0W2I6A1,False,0,0,0.0
A7UXY8,False,0,0,0.0
ABK51578,False,0,0,0.0
A0A0W7XGU7,False,0,0,0.0
A0A081PDC0,False,0,0,0.0
A0A0K1JST4,False,0,0,0.0
ACC64523,False,0,0,0.0
A0A0P7F3U6,False,0,0,0.0
W1HY09,False,0,0,0.0
U2XPN4,False,0,0,0.0
A0A127STZ5,False,0,0,0.0
A0A0R5RPR9,False,0,0,0.0
A0A0M3E7B2,False,0,0,0.0
A0A0S1UVC4,False,0,0,0.0
ABP35557,False,0,0,0.0
A0A0M2PNV4,False,0,0,0.0
R2RBB4,False,0,0,0.0
CAI43343,False,0,0,0.0
A6P145,False,0,0,0.0
G0EL70,False,0,0,0.0
M1LVR0,False,0,0,0.0
R9VXF1,False,0,0,0.0
A0A099JBC0,False,0,0,0.0
A0A067LXT9,False,0,0,0.0
A0A0D7XHH4,False,0,0,0.0
D1BEB9,False,0,0,0.0
A0A0A1RJP3,False,0,0,0.0
A0A154WVA0,False,0,0,0.0
A0A127SY10,False,0,0,0.0
A0A0J1L692,False,0,0,0.0
X0RP32,False,0,0,0.0
A0A127SHC0,False,0,0,0.0
A0A127SR90,False,0,0,0.0
1QCA,False,0,0,0.0
A8FC48,False,0,0,0.0
A0A127SX82,False,0,0,0.0
A0A0X9JLY0,False,0,0,0.0
Q63BG1,False,0,0,0.0
A0A0F5IK67,False,0,0,0.0
A0A127SHV7,False,0,0,0.0
A0A124EDH7,False,0,0,0.0
A0A0H1AU57,False,0,0,0.0
A0A127SST5,False,0,0,0.0
A0A0Q9UHR5,False,0,0,0.0
A0A127SNV0,False,0,0,0.0
A0A0S3BX12,False,0,0,0.0
A0A098FLS8,False,0,0,0.0
A0A0Q4DJT4,False,0,0,0.0
A0A127SXK4,False,0,0,0.0
A0A127SGW4,False,0,0,0.0
YP_002150494,False,0,0,0.0
A0A0D1W4D1,False,0,0,0.0
R5Y1S1,False,0,0,0.0
A0A0X3X9P6,False,0,0,0.0
A0A0K2WA23,False,0,0,0.0
A0A094TL30,False,0,0,0.0
A0A073K870,False,0,0,0.0
A0A0M9CYQ9,False,0,0,0.0
T4VDL1,False,0,0,0.0
A0A136ACK8,False,0,0,0.0
A0A085H6A3,False,0,0,0.0
R9WJA6,False,0,0,0.0
A0A0F0XVH7,False,0,0,0.0
A0A0Q3QK03,False,0,0,0.0
A0A0G3KF61,False,0,0,0.0
A0A0M0GL17,False,0,0,0.0
ABC69169,False,0,0,0.0
A0A0M3EWT8,False,0,0,0.0
A0A127SHR1,False,0,0,0.0
A0A0H5BJW6,False,0,0,0.0
C2PF27,False,0,0,0.0
W7RML7,False,0,0,0.0
J8D640,False,0,0,0.0
C0B3B9,False,0,0,0.0
A0A081L6D2,False,0,0,0.0
R8HMG0,False,0,0,0.0
ACD03314,False,0,0,0.0
A0A0V9H6E8,False,0,0,0.0
K4NP95,False,0,0,0.0
J8I1D0,False,0,0,0.0
A0A127SQ54,False,0,0,0.0
A0A127SBC5,False,0,0,0.0
ACC95408,False,0,0,0.0
A0A0F4BRX0,False,0,0,0.0
A0A0M2EJJ1,False,0,0,0.0
C2PVV9,False,0,0,0.0
A0A0Q6FTM6,False,0,0,0.0
C2MKR8,False,0,0,0.0
D4C360,False,0,0,0.0
A0A0Q3TKD2,False,0,0,0.0
P20074.1,False,0,0,0.0
A0A0T6LB47,False,0,0,0.0
A0A0H2KX24,False,0,0,0.0
A0A0Q6H3T7,False,0,0,0.0
A0A077W3M5,False,0,0,0.0
A0A0R5RPK9,False,0,0,0.0
S5P3T0,False,0,0,0.0
Q4MU81,False,0,0,0.0
AAL38578,False,0,0,0.0
A0A0W8K065,False,0,0,0.0
A0A0D6WNL4,False,0,0,0.0
A0A0D9H2D4,False,0,0,0.0
A0A127SUY3,False,0,0,0.0
R8KK70,False,0,0,0.0
A0A081NXV0,False,0,0,0.0
A0A0J7EIZ0,False,0,0,0.0
AAG45719,False,0,0,0.0
A0A127SV09,False,0,0,0.0
J7TTD1,False,0,0,0.0
A0A0J6M651,False,0,0,0.0
A0A0H0CSB5,False,0,0,0.0
A0A0J7AFQ9,False,0,0,0.0
M1XY99,False,0,0,0.0
A0A127SMP8,False,0,0,0.0
A0A127SUJ1,False,0,0,0.0
A0A085GC02,False,0,0,0.0
A0A117UKN3,False,0,0,0.0
A8ESX3,False,0,0,0.0
W4B7H8,False,0,0,0.0
W4AFJ7,False,0,0,0.0
A0A0F6W5A5,False,0,0,0.0
CAA50581.1,False,0,0,1.0
CAE51638.1,False,0,0,0.0
AFJ11387.1,False,0,0,0.0
AAA26079.1,False,0,0,0.0
AEI54991.1,False,0,0,0.0
AAB60006.1,False,0,0,0.0
AAK52604.1,False,0,0,0.0
AAD22147.1,False,0,0,0.0
CAA57832.1,False,0,0,0.0
AAM27272.1,False,0,0,0.0
AAO15534.1,False,0,0,0.0
AEM66522.1,False,0,0,0.0
ACK43805.1,False,0,0,0.0
AAA26057.1,False,0,0,0.0
WP_063844229.1,False,0,0,1.0
WP_024160909.1,False,0,0,0.0
WP_050548367.1,False,0,0,0.0
WP_000380747.1,False,0,0,0.0
WP_000132359.1,False,0,0,0.0
YP_209357.1,False,0,0,0.0
NP_104819.1,False,0,0,0.0
YP_130954.1,False,0,0,1.0
WP_015630486.1,False,0,0,0.0
CAA54269.1,False,0,0,1.0
ACR40098.1,False,0,0,1.0
ACR40101.1,False,0,0,1.0
ACR40102.1,False,0,0,1.0
ACL82960.1,False,0,0,1.0
ACL82957.1,False,0,0,0.0
ACL82958.1,False,0,0,0.0
ACL82959.1,False,0,0,0.0
ACL82962.1,False,0,0,0.0
AAR84672.1,False,0,0,0.0
AAR84673.1,False,0,0,0.0
AAF36802.1,False,0,0,1.0
ABB53368.1,False,0,0,0.0
ABB53369.1,False,0,0,1.0
ABX79408,False,0,0,1.0
ABB53370.1,False,0,0,0.0
ABB53371.1,False,0,0,0.0
BAE96113.1,False,0,0,0.0
BAE96114.1,False,0,0,1.0
BAE96118.1,False,0,0,0.0
ABX54688.1,False,0,0,0.0
ABX54691.1,False,0,0,0.0
ABB88462.1,False,0,0,1.0
ABX54687.1,False,0,0,1.0
AAV74561,False,0,0,1.0
ABX79431,False,0,0,0.0
AAK58490.1,False,0,0,0.0
AAK58491.1,False,0,0,0.0
AAK58492.1,False,0,0,0.0
ABX79416.1,False,0,0,0.0
ABX79417.1,False,0,0,1.0
AAX19283.1,False,0,0,1.0
AAA65956.1,False,0,0,1.0
AEI58860.1,False,0,0,1.0
AAF72363.1,False,0,0,1.0
AAM09849.1,False,0,0,1.0
AAQ16248,False,0,0,0.0
ACL82961.1,False,0,0,1.0
CAB61227,False,0,0,1.0
ACP19235,False,0,0,1.0
AAD19834.1,False,0,0,1.0
AAF72362.1,False,0,0,1.0
AAM09850.1,False,0,0,1.0
AAA65953.1,False,0,0,0.0
AAF86641.1,False,0,0,0.0
AAY52009.1,False,0,0,0.0
AAY67972.1,False,0,0,1.0
AAD22403.1,False,0,0,0.0
AAY52003.1,False,0,0,1.0
AAX19282.1,False,0,0,1.0
AAY67970.1,False,0,0,0.0
AAY67969.1,False,0,0,0.0
AAY52011.1,False,0,0,0.0
AAA65957.1,False,0,0,0.0
AAT38882.1,False,0,0,0.0
AAD19836.1,False,0,0,0.0
AAY52006.1,False,0,0,0.0
CAB45463,False,0,0,0.0
AAF36804.1,False,0,0,0.0
AAA65958.1,False,0,0,0.0
AAY52013.1,False,0,0,0.0
ACV60627.1,False,0,0,0.0
AAY52015.1,False,0,0,0.0
AAA60990,False,0,0,1.0
AAK58489.1,False,0,0,1.0
AAV74562.1,False,0,0,1.0
AAL27442,False,0,0,1.0
AAB08924,False,0,0,0.0
AAB05622.1,False,0,0,0.0
AEP40500.1,False,0,0,1.0
ABA71732.1,False,0,0,0.0
ABA71729.1,False,0,0,0.0
ABA71728.1,False,0,0,1.0
AHA41504.1,False,0,0,0.0
AAB05623.1,False,0,0,1.0
AEP40501.1,False,0,0,0.0
AAL27443.1,False,0,0,0.0
AAB05626.1,False,0,0,1.0
AAO82019.1,False,0,0,0.0
AAL27445.1,False,0,0,0.0
ABX54692.1,False,0,0,1.0
AHA41499.1,False,0,0,1.0
AAF86642.1,False,0,0,1.0
ABA71726.1,False,0,0,0.0
AEP40504.1,False,0,0,1.0
AAB05625.1,False,0,0,0.0
ABA71731.1,False,0,0,1.0
AAL27444.1,False,0,0,0.0
AAM09853.1,False,0,0,0.0
AAL27446.1,False,0,0,1.0
ABA71730.1,False,0,0,0.0
ABA71727.1,False,0,0,0.0
AAB05628.1,False,0,0,0.0
AHA41505.1,False,0,0,0.0
AHA41501.1,False,0,0,0.0
AHA41500.1,False,0,0,1.0
AAA65954.1,False,0,0,1.0
AEP40502.2,False,0,0,0.0
ACM47284,False,0,0,1.0
WP_005813024.1,False,0,0,0.0
WP_011461302.1,False,0,0,1.0
WP_080510927.1,False,0,0,1.0
AEP96393.1,False,0,0,1.0
WP_011461303,False,0,0,0.0
WP_002389492,False,0,0,0.0
CAG39047,False,0,0,0.0
CUX99269.1,False,0,0,0.0
AAN62561.1,False,0,0,0.0
AAD42185,False,0,0,0.0
AAG34690,False,0,0,1.0
ABS72058,False,0,0,1.0
AAR37056,False,0,0,0.0
A0A105TGB5,False,0,0,0.0
AAT70093,False,0,0,1.0
ABS72055,False,0,0,1.0
AAV58817,False,0,0,0.0
ACM47283,False,0,0,0.0
AAD42181,False,0,0,1.0
YP_002939420,False,0,0,0.0
CAB61224,False,0,0,0.0
A0A0J6ICK2,False,0,0,0.0
ACM47285.1,False,0,0,0.0
AAF72361,False,0,0,0.0
ZP_04091278,False,0,0,0.0
A0A0J6IQE6,False,0,0,0.0
AAD51060,False,0,0,1.0
BAH02339,False,0,0,1.0
AAY52010,False,0,0,1.0
AAM77886,False,0,0,0.0
CAB61225,False,0,0,0.0
ZP_03947553,False,0,0,1.0
ACM47288,False,0,0,0.0
AAB05627,False,0,0,1.0
AAQ16270,False,0,0,0.0
AAK53979,False,0,0,0.0
ZP_02848503,False,0,0,0.0
AAR37061,False,0,0,0.0
ZP_03947551,False,0,0,0.0
BAH02344,False,0,0,0.0
AAX19284,False,0,0,1.0
ZP_04097279,False,0,0,0.0
ABK86187,False,0,0,1.0
ZP_03233797,False,0,0,1.0
AAD41882,False,0,0,1.0
AAG34685,False,0,0,1.0
CAB61230,False,0,0,1.0
AAK53982,False,0,0,1.0
ACQ66103,False,0,0,0.0
A0A0M4RGQ6,False,0,0,0.0
ZP_03105209,False,0,0,0.0
ABS72059,False,0,0,0.0
AAV74568,False,0,0,1.0
A0A0J6FYW6,False,0,0,0.0
A0A0J6HW95,False,0,0,0.0
AAF71281,False,0,0,1.0
AAD51056,False,0,0,0.0
ZP_04309403,False,0,0,0.0
AAV74570,False,0,0,1.0
AAX19282,False,0,0,1.0
AAV58816,False,0,0,1.0
ABS72056,False,0,0,0.0
NP_815950,False,0,0,0.0
AAD42183,False,0,0,1.0
AAD41881,False,0,0,1.0
CAB61228,False,0,0,1.0
AAY52003,False,0,0,1.0
A0A0Q0X3P4,False,0,0,0.0
BAD60926,False,0,0,1.0
A0A0X8EWR1,False,0,0,0.0
ZP_02422325,False,0,0,0.0
AAV58814,False,0,0,0.0
AAV58812,False,0,0,1.0
AAD51059,False,0,0,1.0
AAQ12900,False,0,0,0.0
Q9XAK7,False,0,0,1.0
AAR37057,False,0,0,1.0
AAT70090,False,0,0,1.0
AAF71278,False,0,0,1.0
ACP19236,False,0,0,1.0
AAY67968,False,0,0,1.0
AAG34691,False,0,0,1.0
AAY67972,False,0,0,1.0
AAY52007,False,0,0,0.0
AAZ98835,False,0,0,0.0
ACP19238,False,0,0,0.0
AAZ98839,False,0,0,1.0
AAF72364,False,0,0,0.0
AAD51061,False,0,0,0.0
AAF72358.1,False,0,0,0.0
AAK58493.1,False,0,0,1.0
CAB61231,False,0,0,0.0
A0A0J6I6M0,False,0,0,0.0
AAZ98840,False,0,0,0.0
AAD42180,False,0,0,0.0
AAD42182.1,False,0,0,0.0
ACQ66104,False,0,0,1.0
AAD51058,False,0,0,0.0
ABX79411,False,0,0,0.0
AAY52010.1,False,0,0,1.0
CAB45461.1,False,0,0,1.0
NP_627789.1,False,0,0,0.0
AAQ16273.1,False,0,0,0.0
AAY52016.1,False,0,0,1.0
ADA79632.1,False,0,0,0.0
AAY52017.1,False,0,0,0.0
AAV74572.1,False,0,0,1.0
AAY52005.1,False,0,0,1.0
WP_011461303.1,False,0,0,0.0
ABX79419.1,False,0,0,1.0
CAB45462.1,False,0,0,1.0
AAY52012.1,False,0,0,1.0
ABX79412.1,False,0,0,1.0
ABX79410.1,False,0,0,0.0
WP_001242578.1,False,0,0,0.0
AHH83941.1,False,0,0,1.0
AAM09852.1,False,0,0,0.0
AEP40502.1,False,0,0,0.0
AAF71282.1,False,0,0,0.0
NG_048515.1,False,0,0,0.0
AAY52008.1,False,0,0,0.0
CNC13957.1,False,0,0,1.0
NP_627790.1,False,0,0,1.0
WP_063856526.1,False,0,0,1.0
NG_048396.1,False,0,0,1.0
WP_023042300.1.,False,0,0,1.0
WP_063856689.1,False,0,0,1.0
ABX79430.1,False,0,0,1.0
ABX79422.1,False,0,0,1.0
WP_007782418.1,False,0,0,1.0
WP_018211347.1,False,0,0,1.0
WP_015943583.1,False,0,0,1.0
WP_041219811.1,False,0,0,1.0
WP_003975347.1,False,0,0,0.0
WP_003126779.1,False,0,0,0.0
ABL74962.1,False,0,0,0.0
ABX79441.1,False,0,0,1.0
WP_010815684.1,False,0,0,1.0
ANW86196.1,False,0,0,1.0
WP_060209917.1,False,0,0,0.0
AGG19392.1,False,0,0,0.0
SAM46405.1,False,0,0,0.0
WP_061100012.1,False,0,0,0.0
CBL15929.1,False,0,0,0.0
AFQ43752.1,False,0,0,0.0
WP_034602208.1,False,0,0,0.0
EEF67505.1,False,0,0,0.0
WP_020226403.1,False,0,0,0.0
AAF71277.2,False,0,0,0.0
AAM80541.1,False,0,0,0.0
CAG15006.1,False,0,0,0.0
AAM80542.1,False,0,0,0.0
AAV68179.1,False,0,0,1.0
